id,text,label,subtype,source,received,notes
s06199,"HSBC: Your request to pay, MR A , on <DATE> was successful. Was this you? review this securely: <URL>",scam,bank_phish,smishtank,,smishtank:banking
s06200,Dear Customer Your Paytm Kyc Has Been Expire Please Contact Customer Care No-<PHONE> Immediately Your Paytm Account Will Be Blocked Within <DATE>.,scam,bank_phish,smishtank,,smishtank:banking
s06201,"9610XXXX11, received payment of Rs <PHONE> by PAYTM. Txn ID 9908XX25X. Download now and to Receive your amount. TnC <URL>",scam,bank_phish,smishtank,,smishtank:banking
s06202,Your PAYTM A/C K.Y.C Has Been Expired Call immediately For Verification A/c will be Blocked Within 24hr PAYTM OFFICE PH <DATE>,scam,bank_phish,smishtank,,smishtank:banking
s06203,PAYTM Dear paytm customer your KYC has been suspended. To Verified Paytm KYC call <ACCT> immediately. Your account will be blocked within <DATE>.,scam,bank_phish,smishtank,,smishtank:banking
s06204,DigitalGoldIndiaPvtLtd has requested money from you on . will be debited from your account on approving the request -,scam,bank_phish,smishtank,,smishtank:banking
s06205,PAYPAL: Your account has been limited due to a failure to confirm details. Restore account now.,scam,bank_phish,smishtank,,smishtank:banking
s06206,"Dear user, Your P-A-T-Y-M a/c has been closed <DATE>. Please call us <DATE> immediately. Your a/c will discontinue within <DATE>. Thank you.",scam,bank_phish,smishtank,,smishtank:banking
s06207,Banking Notice HSBC! Please log into your accounts to avoid imminent account closing.,scam,bank_phish,smishtank,,smishtank:banking
s06208,"Dear customer Your PА""TM KYC Has Been Expired. Contact Customer Care no.:- <DATE> immediately. Your account will Block within <DATE>.",scam,bank_phish,smishtank,,smishtank:banking
s06209,"Dear Customer Your ""P""YTM KYC (Document) Has Expire <DATE>. Your Service Will Block Within <DATE> Call Us <PHONE> Immediately .Thank You",scam,bank_phish,smishtank,,smishtank:banking
s06210,"Your FIRSTmobile SERVICE,Account and AT'Mcard has been CLOSED DUE TO Changes in ADDRESS and AGE.Dial <PHONE> to <URL>RST'<URL>",scam,bank_phish,smishtank,,smishtank:banking
s06211,Dear Customer Complete Your PAY 'TM eK'YC Documents expire <DATE> please contact PAY 'TM support team <PHONE> immmediately. Thanks you,scam,bank_phish,smishtank,,smishtank:banking
s06212,Dear kotak Mahindra Bank customer your account has been freeze & hold please contact customer care no: <PHONE> immediately Your account blocks 24hrs If you don't wish to receive SMS from this senderID click on the link <URL>,scam,bank_phish,smishtank,,smishtank:banking
s06213,Dear paytm customer your KYC has been <URL>ytm office ph <ACCT> call <URL>r account will blocked within <DATE><URL>ank you paytm team,scam,bank_phish,smishtank,,smishtank:banking
s06214,"As per RBI circular, international usage will be disabled on Credit Card no. 2742 from <DATE>. To keep it active, SMS INTLCC 2742 to <ACCT>. T&C apply. As per RBI circular, contact-less usage will be disabled on Credit Card no.2742 from <DATE>. To keep it active, SMS CNTLCC 2742 to <ACCT>. T&C apply.",scam,bank_phish,smishtank,,smishtank:banking
s06215,Dear Customer Your PHONPE documen'ts has been Expire-d please contact customer care. <PHONE>. imme-diately Your PHONPE will be blo-cked within <DATE>.,scam,bank_phish,smishtank,,smishtank:banking
s06216,"HSBC: A new payee has been added via your online banking on 28/10 at 15:05PM. If this was not you, please visit: <URL>ine/HSBC/",scam,bank_phish,smishtank,,smishtank:banking
s06217,Dear Customer Ur PayTM KYC Has been expired <URL>ease call Customer care no <PHONE> immediately. Ur PayTM Account blocked within <URL>ank YOU,scam,bank_phish,smishtank,,smishtank:banking
s06218,PayPal:We need your help resolving an issue with your account. Please log in <DATE> to confirm your identity and restore service.,scam,bank_phish,smishtank,,smishtank:banking
s06219,"New payee, MR P has been successfully added to your account via online banking. You can now send and receive payments to and from MR P BOYD instantly. If this sounds unfamiliar to you please visit the link below otherwise ignore this message.",scam,bank_phish,smishtank,,smishtank:banking
s06220,<ACCT> is your for verification of phone number with . It is ...,scam,bank_phish,smishtank,,smishtank:banking
s06221,Welcome to Punjab National Bank. Your account has been opened on <DATE> and your account number is <DATE>.,scam,bank_phish,smishtank,,smishtank:banking
s06222,Dear Customer Your Pay'TM (Document Has Expire Today).Your Service Will Block Within <DATE> Call Us <PHONE> Immediately Thank you Dear Customer Your Pay'TM (Document Has Expire Today).Your Service Will Block Within <DATE> Call Us <PHONE> Immediately Thank you,scam,bank_phish,smishtank,,smishtank:banking
s06223,Paypal:We detected unusual activity on your account we've limited your account for security <URL>meone else tried to log in to your account from a different IP to unlock your account see <URL> & update your account,scam,bank_phish,smishtank,,smishtank:banking
s06224,Congratulations Dear! Your Loan Amount Of XXXX999 has Been Approved. Confirm Now,scam,bank_phish,smishtank,,smishtank:banking
s06225,AMB Non Maintenance Chrg for <DATE> of Rs. 590.00 will be debited from your Account XXXX1720 this month.-Kotak Bank,scam,bank_phish,smishtank,,smishtank:banking
s06226,"Dear SBI Credit Cardholder, payment on your card ending <DATE> is overdue, Total Outstanding: Rs. 9735.68; Min. Amount Due: Rs. 2143.13. Please be informed that you are not eligible for the RBI moratorium on payment of card outstanding, as your account was overdue as on <DATE>. Pls make payment to avoid interest charges & adverse impact on credit history. To make payment, click <URL> Pls ignore if already paid.",scam,bank_phish,smishtank,,smishtank:banking
s06227,Click <URL> to update your Standard Bank Profile on the <DATE> server to avoid De-activation by IT Department,scam,bank_phish,smishtank,,smishtank:banking
s06228,"Withdrawal request from new Device, (IP , ). Edit or Cancel details: <URL>",scam,bank_phish,smishtank,,smishtank:banking
s06229,Dear Paytam customer your KYC has been suspended patyam office PH <ACCT> acount will block with in 24hr thank you,scam,bank_phish,smishtank,,smishtank:banking
s06230,Dear customer your paytm KYC has been suspended To Verified paytm KYC call-<PHONE> immediately paytm Account will be blocked within <DATE>,scam,bank_phish,smishtank,,smishtank:banking
s06231,Dear Customer We bring safe & secured banking to your doorstep under PSB Alliance. For details visit or call <PHONE>/<PHONE>.,scam,bank_phish,smishtank,,smishtank:banking
s06232,Credit card bill payment has requested money from you on . Rs.3211 will be debited from your account on approving the request -,scam,bank_phish,smishtank,,smishtank:banking
s06233,"Download, Register and Bank! Get a Kotak 811 Savings A/c in <DATE> right from your phone. -Zero Balance Account -Free Fund Transfer Open 811 A/c: <URL>",scam,bank_phish,smishtank,,smishtank:banking
s06234,Your Paypal account is at risk. Please use the link to verify your billing information within <DATE> or services will be suspended.,scam,bank_phish,smishtank,,smishtank:banking
s06235,Your Business loan request has been accepted. Check your loan amount.,scam,bank_phish,smishtank,,smishtank:banking
s06236,"Greetings from AU Small Finance Bank!! Your Service Request no. <ACCT> has been created for ""IMP /UPI RECALL"", which will be resolved in <DATE>. For further assistance, we request you to visit your nearest AU Small Finance Bank branch or call our Customer Care at <PHONE>. We thank you for banking with AU Small Finance Bank and assure you of our best services at all times. Warm Regards, AU SMALL FINANCE BANK LTD.",scam,bank_phish,smishtank,,smishtank:banking
s06237,Hooray! Your identity has been successfully verified and deposit limits have been lifted. Welcome to a radically better account!,scam,bank_phish,smishtank,,smishtank:banking
s06238,Dear Customer Your PayTM documents Has been expired <URL>ease call us <URL>r Account diactivated within <URL>ankyou,scam,bank_phish,smishtank,,smishtank:banking
s06239,DEAR CUSTOMER YOUR SBI SAVING ACCOUNT & DEBIT CARD WILL BE SUSPENDED ON <DATE> BECAUSE DUE TO INCOMPLETE KYC IN YOUR BANK ACCOUNT TO REACTIVATE YOUR SAVINGS ACCOUNT KINDLY PLEASE UPDATE YOUR FULL KYC IN YOUR BANK ACCOUNT BY VISITING THE LINK BELOW <URL> THANKS SBI,scam,bank_phish,smishtank,,smishtank:banking
s06240,"HSBC SECURITY ALERT: A payment was attempted from a new device. If this was not you, please login to: <URL>",scam,bank_phish,smishtank,,smishtank:banking
s06241,"Dear paytm customer, your K Y C has been suspended. Your account will be blocked within <DATE>. Contact PH-<PHONE> Thank you.",scam,bank_phish,smishtank,,smishtank:banking
s06242,Dear PYATM customer your Pyatm KYC has been <URL>atm office PH <PHONE> <URL>ll your account will block within <URL>ank you Pyatm team,scam,bank_phish,smishtank,,smishtank:banking
s06243,Congrats your A/C No. XXXXX can be Credited with Rs. 500 Verify your Email Id and now,scam,bank_phish,smishtank,,smishtank:banking
s06244,Dear Customer Your PATYM KYC Has been expired Today Please call Customer care no <PHONE> immediately Your PATYM Account blocked within <URL>ank YOU,scam,bank_phish,smishtank,,smishtank:banking
s06245,Dear customer Your PATYM KYC has been expire <DATE> please call customer care <PHONE> immediately your PATYM account blocked <DATE> thanks you,scam,bank_phish,smishtank,,smishtank:banking
s06246,Congratulations you have been preapproved for a loan of <ACCT> on <URL> Enquires09037075817 <PHONE> <DATE>,scam,bank_phish,smishtank,,smishtank:banking
s06247,Dear Pyatm Customer your Pyatm KYC has been <URL>atm office PH <DATE> <URL>ll your account will block within <URL>ank you Pyatm team,scam,bank_phish,smishtank,,smishtank:banking
s06248,"Dear User, please try again: <URL> Note, failure may lead to closure of <URL>I",scam,bank_phish,smishtank,,smishtank:banking
s06249,"Dear customer your PAY2TMKYC has been expired, It's will be bl0cked within <DATE>, please contact customer! Care ph...<ACCT> immediately to verify",scam,bank_phish,smishtank,,smishtank:banking
s06250,"Dear Customer, Claim on your Motor insurance Policy no.OG-21-9910-1801-<ACCT> of your WAGON has been successfully intimated. Team MIBPL",scam,bank_phish,smishtank,,smishtank:banking
s06251,Dear PAYTM User Your PAYTM A/C K.Y.C Has Been Expired Call immediately For Verification A/c will be Blocked within <PHONE>,scam,bank_phish,smishtank,,smishtank:banking
s06252,"Dear Customer, Your Kotak Mahindra Bank A/C has been Suspended. Update your account in <DATE> click here link Update now -",scam,bank_phish,smishtank,,smishtank:banking
s06253,Your DBS Debit Card ending **** has been unused for some time for online/contactless/international transactions. To prevent misuse we've disabled these features. To enable click <URL>,scam,bank_phish,smishtank,,smishtank:banking
s06254,PAYTM WE WELL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH.,scam,bank_phish,smishtank,,smishtank:banking
s06255,Dear (paytm)customer your paytm KYC has been suspended PAY-TM office PH <PHONE> A/C will block within 24hr Thank you,scam,bank_phish,smishtank,,smishtank:banking
s06256,"Your HSBC account has been locked for security reasons. To re activate, please visit: <URL> HSBC",scam,bank_phish,smishtank,,smishtank:banking
s06257,"Dear Customer, we notice that you have attempted to apply for a moratorium. Please note that your application was not complete and hence could not be registered. Request you to click on <URL> and complete your application. Thank you for your patience. T&C apply. Stay Safe. Bank from Home!",scam,bank_phish,smishtank,,smishtank:banking
s06258,GooglePay Dear GooglePay customer your Wallet has been suspended. Call on <DATE> immediately. Your account will blocked within <DATE> Thank you,scam,bank_phish,smishtank,,smishtank:banking
s06259,Dear PAYTM customer your KYC has been Expired. PAYTM office PH <ACCT> Call Immediately. You account will block with in <DATE> Thank you PAYTM Team,scam,bank_phish,smishtank,,smishtank:banking
s06260,Your ARGOS card has a refund of £354 from <DATE> overpayments ! Confirm all your details until <DATE> :,scam,bank_phish,smishtank,,smishtank:banking
s06261,"Hello Dear, selected_under BusinessLoan_Yojana of Rs. 69,85000. Verify your details >> <URL> Loan for existing Business only!",scam,bank_phish,smishtank,,smishtank:banking
s06262,Dear Customer Your Pay'T'M (KYC) (Document Has Expire Today).Your Service Will Block Within <DATE> Call Us <PHONE> Immediately Thank you,scam,bank_phish,smishtank,,smishtank:banking
s06263,has requested money from you on PhonePe. Rs. 4999 will be debited from your account on approving the request -,scam,bank_phish,smishtank,,smishtank:banking
s06264,Add a nominee to Savings A/c / FD! It helps your family to get your hard-earned money easily To add: <URL> > Request > Nomination or visit branch,scam,bank_phish,smishtank,,smishtank:banking
s06265,"HALIFAX ALERT: A new device was successfully paired onto your account on <DATE> at 17:04PM, if this was not you please visit <URL>",scam,bank_phish,smishtank,,smishtank:banking
s06266,Your AIB Card is deactivated on <DATE> for security reasons. Go to <URL> as soon as possible to order a replacement card.,scam,bank_phish,smishtank,,smishtank:banking
s06267,PAYTM Dear Customer Your Paytm Kyc Has Been Expire Please Contact Customer care No-<ACCT> Immediately Your Paytm Account Will Be Blocked Within <DATE>.,scam,bank_phish,smishtank,,smishtank:banking
s06268,Dears customer PytmKY Cec has been expired please contact customer office ph.<PHONE>,scam,bank_phish,smishtank,,smishtank:banking
